dataset,size,num_samples,prompt,n_shots,model,base_method,cal_method,split,norm_error_rate:values,norm_error_rate,norm_error_rate:mean,norm_error_rate:median,norm_error_rate:std,norm_error_rate:Q1,norm_error_rate:Q3,norm_cross_entropy:values,norm_cross_entropy,norm_cross_entropy:mean,norm_cross_entropy:median,norm_cross_entropy:std,norm_cross_entropy:Q1,norm_cross_entropy:Q3,ece:values,ece,ece:mean,ece:median,ece:std,ece:Q1,ece:Q3
dbpedia,2,28,encoder_dbpedia,0,roberta_base,full_ft,no_calibration,test,0.5322229140722291,0.532 ± 0.000,0.5322229140722291,0.5322229140722291,0.0,0.5322229140722291,0.5322229140722291,0.6953214093394204,0.695 ± 0.000,0.6953214093394204,0.6953214093394204,0.0,0.6953214093394204,0.6953214093394204,0.04747452070271236,0.047 ± 0.000,0.04747452070271236,0.04747452070271236,0.0,0.04747452070271236,0.04747452070271236
dbpedia,2,28,basic_dbpedia_0-shot_litgpt,0,lm_phi3,lora,affine_scalar_train_on_val,test,0.2517123287671233,0.252 ± 0.000,0.2517123287671233,0.2517123287671233,0.0,0.2517123287671233,0.2517123287671233,0.44526578468862055,0.445 ± 0.000,0.44526578468862055,0.44526578468862055,0.0,0.44526578468862055,0.44526578468862055,0.11750468531991298,0.118 ± 0.000,0.11750468531991298,0.11750468531991298,0.0,0.11750468531991298,0.11750468531991298
dbpedia,2,28,basic_dbpedia_0-shot_litgpt,0,lm_phi3,lora,no_calibration,test,0.2526463262764633,0.253 ± 0.000,0.2526463262764633,0.2526463262764633,0.0,0.2526463262764633,0.2526463262764633,0.42339191001619686,0.423 ± 0.000,0.42339191001619686,0.42339191001619686,0.0,0.42339191001619686,0.42339191001619686,0.10896683106359865,0.109 ± 0.000,0.10896683106359865,0.10896683106359865,0.0,0.10896683106359865,0.10896683106359865
banking77,4,308,encoder_banking77,0,roberta_base,full_ft,no_calibration,test,0.6235099337748343,0.624 ± 0.000,0.6235099337748343,0.6235099337748343,0.0,0.6235099337748343,0.6235099337748343,0.7263198487930419,0.726 ± 0.000,0.7263198487930419,0.7263198487930419,0.0,0.7263198487930419,0.7263198487930419,0.26922261766049765,0.269 ± 0.000,0.26922261766049765,0.26922261766049765,0.0,0.26922261766049765,0.26922261766049765
banking77,4,308,basic_banking77_0-shot_litgpt,0,lm_phi3,lora,affine_scalar_train_on_val,test,0.41721854304635764,0.417 ± 0.000,0.41721854304635764,0.41721854304635764,0.0,0.41721854304635764,0.41721854304635764,0.4414493713559769,0.441 ± 0.000,0.4414493713559769,0.4414493713559769,0.0,0.4414493713559769,0.4414493713559769,0.09477802963342981,0.095 ± 0.000,0.09477802963342981,0.09477802963342981,0.0,0.09477802963342981,0.09477802963342981
banking77,4,308,basic_banking77_0-shot_litgpt,0,lm_phi3,lora,no_calibration,test,0.47615894039735096,0.476 ± 0.000,0.47615894039735096,0.47615894039735096,0.0,0.47615894039735096,0.47615894039735096,0.5640725501640382,0.564 ± 0.000,0.5640725501640382,0.5640725501640382,0.0,0.5640725501640382,0.5640725501640382,0.12320141226475177,0.123 ± 0.000,0.12320141226475177,0.12320141226475177,0.0,0.12320141226475177,0.12320141226475177
banking77,4,308,basic_banking77_0-shot_litgpt,0,lm_phi3,no_adaptation,affine_scalar,test,0.39072847682119205,0.391 ± 0.000,0.39072847682119205,0.39072847682119205,0.0,0.39072847682119205,0.39072847682119205,0.34834897951089294,0.348 ± 0.000,0.34834897951089294,0.34834897951089294,0.0,0.34834897951089294,0.34834897951089294,0.047030908401260514,0.047 ± 0.000,0.047030908401260514,0.047030908401260514,0.0,0.047030908401260514,0.047030908401260514
banking77,4,308,basic_banking77_0-shot_litgpt,0,lm_phi3,no_adaptation,no_calibration,test,0.7728476821192053,0.773 ± 0.000,0.7728476821192053,0.7728476821192053,0.0,0.7728476821192053,0.7728476821192053,1.3603720176755298,1.360 ± 0.000,1.3603720176755298,1.3603720176755298,0.0,1.3603720176755298,1.3603720176755298,0.40494166558282024,0.405 ± 0.000,0.40494166558282024,0.40494166558282024,0.0,0.40494166558282024,0.40494166558282024
banking77,4,308,basic_banking77_0-shot_litgpt,0,lm_phi3,no_adaptation,bias_only,test,0.39238410596026485,0.392 ± 0.000,0.39238410596026485,0.39238410596026485,0.0,0.39238410596026485,0.39238410596026485,0.35862852437986004,0.359 ± 0.000,0.35862852437986004,0.35862852437986004,0.0,0.35862852437986004,0.35862852437986004,0.02016168568412958,0.020 ± 0.000,0.02016168568412958,0.02016168568412958,0.0,0.02016168568412958,0.02016168568412958
banking77,4,308,basic_banking77_0-shot_litgpt,0,lm_phi3,no_adaptation,temp_scaling,test,0.7728476821192053,0.773 ± 0.000,0.7728476821192053,0.7728476821192053,0.0,0.7728476821192053,0.7728476821192053,0.7872475169418084,0.787 ± 0.000,0.7872475169418084,0.7872475169418084,0.0,0.7872475169418084,0.7872475169418084,0.08227204420513955,0.082 ± 0.000,0.08227204420513955,0.08227204420513955,0.0,0.08227204420513955,0.08227204420513955
sst2,32,64,basic_sst2_0-shot_litgpt,0,lm_llama3,lora,no_calibration,test,[0.12616822 0.10514019],0.116 ± 0.011,0.11565420560747665,0.11565420560747665,0.010514018691588786,0.11039719626168226,0.12091121495327103,[0.25730168 0.24647418],0.252 ± 0.005,0.2518879326713819,0.2518879326713819,0.005413751258627336,0.24918105704206817,0.25459480830069553,[0.03203725 0.02696681],0.030 ± 0.003,0.02950202981484845,0.02950202981484845,0.002535221382215855,0.02823441912374052,0.03076964050595638
sst2,32,64,basic_sst2_0-shot_litgpt,0,lm_llama3,no_adaptation,affine_scalar,test,[0.31542056 0.30373832],0.310 ± 0.006,0.30957943925233644,0.30957943925233644,0.00584112149532709,0.3066588785046729,0.31249999999999994,[0.50461515 0.48289897],0.494 ± 0.011,0.49375705797443764,0.49375705797443764,0.010858091992995977,0.4883280119779396,0.49918610397093566,[0.04324724 0.02207576],0.033 ± 0.011,0.03266150092585942,0.03266150092585942,0.010585741625097138,0.027368630113310848,0.03795437173840799
sst2,32,64,basic_sst2_0-shot_litgpt,0,lm_llama3,no_adaptation,bias_only,test,[0.2546729  0.26869159],0.262 ± 0.007,0.2616822429906542,0.2616822429906542,0.007009345794392496,0.25817757009345793,0.2651869158878504,[0.63998304 0.64100436],0.640 ± 0.001,0.6404937005838207,0.6404937005838207,0.0005106609368693005,0.640238370115386,0.6407490310522553,[0.19712453 0.19189904],0.195 ± 0.003,0.19451178050503848,0.19451178050503848,0.0026127451502045568,0.1932054079299362,0.19581815308014078
sst2,32,64,basic_sst2_0-shot_litgpt,0,lm_llama3,no_adaptation,temp_scaling,test,[0.95794393 0.95794393],0.958 ± 0.000,0.9579439252336449,0.9579439252336449,0.0,0.9579439252336449,0.9579439252336449,[0.89752251 0.9026382 ],0.900 ± 0.003,0.9000803541890069,0.9000803541890069,0.0025578491742778153,0.898801429601868,0.9013592787761457,[0.28708661 0.22509641],0.256 ± 0.031,0.25609151171421435,0.25609151171421435,0.030995098527432208,0.24059396245049824,0.27158906097793045
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_llama3,lora,affine_scalar_train_on_val,test,0.23831775700934582,0.238 ± 0.000,0.23831775700934582,0.23831775700934582,0.0,0.23831775700934582,0.23831775700934582,0.422338733387025,0.422 ± 0.000,0.422338733387025,0.422338733387025,0.0,0.422338733387025,0.422338733387025,0.05061935421171006,0.051 ± 0.000,0.05061935421171006,0.05061935421171006,0.0,0.05061935421171006,0.05061935421171006
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_llama3,lora,no_calibration,test,[0.17757009 0.1588785 ],0.168 ± 0.009,0.16822429906542058,0.16822429906542058,0.009345794392523366,0.1635514018691589,0.17289719626168226,[0.39839502 0.3648208 ],0.382 ± 0.017,0.3816079065994541,0.3816079065994541,0.016787111226785528,0.3732143509860613,0.3900014622128468,[0.096761   0.09229326],0.095 ± 0.002,0.09452712747582667,0.09452712747582667,0.002233870356669873,0.09341019229749173,0.09564406265416162
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_llama3,no_adaptation,affine_scalar,test,[0.38084112 0.29672897],0.339 ± 0.042,0.3387850467289719,0.3387850467289719,0.042056074766355145,0.3177570093457943,0.3598130841121495,[0.57403307 0.4890151 ],0.532 ± 0.043,0.5315240836479534,0.5315240836479534,0.04250898652838467,0.5102695903837611,0.5527785769121457,[0.03871644 0.01413701],0.026 ± 0.012,0.026426722592847923,0.026426722592847923,0.01228971547262714,0.020281864856534354,0.03257158032916149
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_llama3,no_adaptation,bias_only,test,[0.44158879 0.26635514],0.354 ± 0.088,0.3539719626168224,0.3539719626168224,0.08761682242990657,0.31016355140186913,0.3977803738317757,[0.68654635 0.63953388],0.663 ± 0.024,0.6630401120711487,0.6630401120711487,0.023506235023046218,0.6512869945596255,0.6747932295826717,[0.0946401 0.1919803],0.143 ± 0.049,0.1433101998369341,0.1433101998369341,0.048670095444040024,0.11897515211491409,0.1676452475589541
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_llama3,no_adaptation,temp_scaling,test,[0.95794393 0.95794393],0.958 ± 0.000,0.9579439252336449,0.9579439252336449,0.0,0.9579439252336449,0.9579439252336449,[0.91645916 0.89778246],0.907 ± 0.009,0.9071208133191606,0.9071208133191606,0.00933835011054951,0.9024516382638859,0.9117899883744354,[0.30758437 0.28812485],0.298 ± 0.010,0.29785461121128776,0.29785461121128776,0.009729760681499944,0.2929897308705378,0.3027194915520377
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_llama3,lora,affine_scalar_train_on_val,test,0.22999999999999998,0.230 ± 0.000,0.22999999999999998,0.22999999999999998,0.0,0.22999999999999998,0.22999999999999998,1.9487084729469628,1.949 ± 0.000,1.9487084729469628,1.9487084729469628,0.0,1.9487084729469628,1.9487084729469628,0.1512491325208704,0.151 ± 0.000,0.1512491325208704,0.1512491325208704,0.0,0.1512491325208704,0.1512491325208704
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_llama3,lora,no_calibration,test,0.19929824561403509,0.199 ± 0.000,0.19929824561403509,0.19929824561403509,0.0,0.19929824561403509,0.19929824561403509,0.3154272246085827,0.315 ± 0.000,0.3154272246085827,0.3154272246085827,0.0,0.3154272246085827,0.3154272246085827,0.04643492815473751,0.046 ± 0.000,0.04643492815473751,0.04643492815473751,0.0,0.04643492815473751,0.04643492815473751
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,affine_scalar,test,0.3194736842105263,0.319 ± 0.000,0.3194736842105263,0.3194736842105263,0.0,0.3194736842105263,0.3194736842105263,0.4262546375536737,0.426 ± 0.000,0.4262546375536737,0.4262546375536737,0.0,0.4262546375536737,0.4262546375536737,0.02222411900367936,0.022 ± 0.000,0.02222411900367936,0.02222411900367936,0.0,0.02222411900367936,0.02222411900367936
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,bias_only,test,0.3414035087719298,0.341 ± 0.000,0.3414035087719298,0.3414035087719298,0.0,0.3414035087719298,0.3414035087719298,0.448444745610466,0.448 ± 0.000,0.448444745610466,0.448444745610466,0.0,0.448444745610466,0.448444745610466,0.01589603993630807,0.016 ± 0.000,0.01589603993630807,0.01589603993630807,0.0,0.01589603993630807,0.01589603993630807
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,temp_scaling,test,0.4150877192982456,0.415 ± 0.000,0.4150877192982456,0.4150877192982456,0.0,0.4150877192982456,0.4150877192982456,0.7621493876713626,0.762 ± 0.000,0.7621493876713626,0.7621493876713626,0.0,0.7621493876713626,0.7621493876713626,0.1732048036060702,0.173 ± 0.000,0.1732048036060702,0.1732048036060702,0.0,0.1732048036060702,0.1732048036060702
agnews,8,32,basic_agnews_0-shot_litgpt,0,lm_llama3,lora,affine_scalar_train_on_val,test,0.21596491228070178,0.216 ± 0.000,0.21596491228070178,0.21596491228070178,0.0,0.21596491228070178,0.21596491228070178,1.108860537573369,1.109 ± 0.000,1.108860537573369,1.108860537573369,0.0,1.108860537573369,1.108860537573369,0.13557684278027118,0.136 ± 0.000,0.13557684278027118,0.13557684278027118,0.0,0.13557684278027118,0.13557684278027118
agnews,8,32,basic_agnews_0-shot_litgpt,0,lm_llama3,lora,no_calibration,test,0.23578947368421052,0.236 ± 0.000,0.23578947368421052,0.23578947368421052,0.0,0.23578947368421052,0.23578947368421052,0.35644762617979053,0.356 ± 0.000,0.35644762617979053,0.35644762617979053,0.0,0.35644762617979053,0.35644762617979053,0.023940153638553494,0.024 ± 0.000,0.023940153638553494,0.023940153638553494,0.0,0.023940153638553494,0.023940153638553494
agnews,8,32,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,affine_scalar,test,0.3843859649122807,0.384 ± 0.000,0.3843859649122807,0.3843859649122807,0.0,0.3843859649122807,0.3843859649122807,0.5335406140505264,0.534 ± 0.000,0.5335406140505264,0.5335406140505264,0.0,0.5335406140505264,0.5335406140505264,0.10512573692481875,0.105 ± 0.000,0.10512573692481875,0.10512573692481875,0.0,0.10512573692481875,0.10512573692481875
agnews,8,32,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,bias_only,test,0.38999999999999996,0.390 ± 0.000,0.38999999999999996,0.38999999999999996,0.0,0.38999999999999996,0.38999999999999996,0.4970802356924797,0.497 ± 0.000,0.4970802356924797,0.4970802356924797,0.0,0.4970802356924797,0.4970802356924797,0.02767358222891461,0.028 ± 0.000,0.02767358222891461,0.02767358222891461,0.0,0.02767358222891461,0.02767358222891461
agnews,8,32,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,temp_scaling,test,0.4150877192982456,0.415 ± 0.000,0.4150877192982456,0.4150877192982456,0.0,0.4150877192982456,0.4150877192982456,0.7708101286588491,0.771 ± 0.000,0.7708101286588491,0.7708101286588491,0.0,0.7708101286588491,0.7708101286588491,0.07729264411834985,0.077 ± 0.000,0.07729264411834985,0.07729264411834985,0.0,0.07729264411834985,0.07729264411834985
sst2,256,512,basic_sst2_0-shot_litgpt,0,lm_llama3,no_adaptation,affine_scalar,test,[0.27570093 0.27570093],0.276 ± 0.000,0.2757009345794392,0.2757009345794392,0.0,0.2757009345794392,0.2757009345794392,[0.46085974 0.46609434],0.463 ± 0.003,0.4634770407678228,0.4634770407678228,0.0026173031091946963,0.4621683892132255,0.4647856923224202,[0.01787423 0.01601209],0.017 ± 0.001,0.016943159910506142,0.016943159910506142,0.0009310673870902651,0.01647762621696101,0.017408693604051277
sst2,256,512,basic_sst2_0-shot_litgpt,0,lm_llama3,no_adaptation,bias_only,test,[0.26635514 0.26401869],0.265 ± 0.001,0.2651869158878505,0.2651869158878505,0.0011682242990654068,0.26460280373831774,0.2657710280373832,[0.63951018 0.64044082],0.640 ± 0.000,0.6399755009777356,0.6399755009777356,0.00046532080318828495,0.6397428405761414,0.6402081613793298,[0.19217982 0.19401578],0.193 ± 0.001,0.1930978011606035,0.1930978011606035,0.0009179806589313666,0.19263881083113782,0.19355679149006916
sst2,256,512,basic_sst2_0-shot_litgpt,0,lm_llama3,no_adaptation,temp_scaling,test,[0.95794393 0.95794393],0.958 ± 0.000,0.9579439252336449,0.9579439252336449,0.0,0.9579439252336449,0.9579439252336449,[0.89733354 0.89774898],0.898 ± 0.000,0.8975412583219664,0.8975412583219664,0.0002077224359449681,0.897437397103994,0.897645119539939,[0.28578723 0.28732667],0.287 ± 0.001,0.2865569478253157,0.2865569478253157,0.0007697188240627373,0.28617208841328434,0.2869418072373471
sst2,16,32,basic_sst2_0-shot_litgpt,0,lm_llama3,lora,no_calibration,test,[0.10280374 0.10747664],0.105 ± 0.002,0.10514018691588786,0.10514018691588786,0.0023364485981308414,0.10397196261682244,0.10630841121495328,[0.26233347 0.25473966],0.259 ± 0.004,0.25853656525046187,0.25853656525046187,0.0037969015844815657,0.2566381144582211,0.2604350160427027,[0.02968635 0.02829254],0.029 ± 0.001,0.028989446536944907,0.028989446536944907,0.0006969059552869635,0.028640993559301425,0.029337899514588386
sst2,16,32,basic_sst2_0-shot_litgpt,0,lm_llama3,no_adaptation,affine_scalar,test,[0.28504673 0.29906542],0.292 ± 0.007,0.29205607476635514,0.29205607476635514,0.007009345794392552,0.28855140186915884,0.29556074766355145,[0.56968081 0.55044988],0.560 ± 0.010,0.5600653441298751,0.5600653441298751,0.00961546435732552,0.5552576119512123,0.5648730763085379,[0.12147579 0.08626074],0.104 ± 0.018,0.10386826561162535,0.10386826561162535,0.017607527589453033,0.09506450181689884,0.11267202940635188
sst2,16,32,basic_sst2_0-shot_litgpt,0,lm_llama3,no_adaptation,no_calibration,test,[0.95794393 0.95794393],0.958 ± 0.000,0.9579439252336449,0.9579439252336449,0.0,0.9579439252336449,0.9579439252336449,[1.04698837 1.04728649],1.047 ± 0.000,1.0471374322075664,1.0471374322075664,0.00014905743187110243,1.047062903491631,1.047211960923502,[0.29704305 0.29617934],0.297 ± 0.000,0.2966111915027121,0.2966111915027121,0.0004318547038990872,0.29639526415076256,0.2968271188546617
sst2,16,32,basic_sst2_0-shot_litgpt,0,lm_llama3,no_adaptation,bias_only,test,[0.26635514 0.29906542],0.283 ± 0.016,0.2827102803738318,0.2827102803738318,0.016355140186915917,0.27453271028037385,0.2908878504672897,[0.63953508 0.65564362],0.648 ± 0.008,0.6475893513395059,0.6475893513395059,0.008054267886068889,0.6435622173964715,0.6516164852825403,[0.19223104 0.16916543],0.181 ± 0.012,0.18069823492691572,0.18069823492691572,0.011532805752444836,0.1749318320506933,0.18646463780313816
sst2,16,32,basic_sst2_0-shot_litgpt,0,lm_llama3,no_adaptation,temp_scaling,test,[0.95794393 0.95794393],0.958 ± 0.000,0.9579439252336449,0.9579439252336449,0.0,0.9579439252336449,0.9579439252336449,[0.91433815 0.9083066 ],0.911 ± 0.003,0.9113223724567573,0.9113223724567573,0.0030157728151265495,0.909814486049194,0.9128302588643206,[0.30104542 0.24484721],0.273 ± 0.028,0.27294631517500034,0.27294631517500034,0.028099105737698207,0.2588967623061512,0.2869958680438494
sst2,256,512,basic_sst2_0-shot_litgpt,0,lm_llama3,lora,affine_scalar_train_on_val,test,0.09813084112149534,0.098 ± 0.000,0.09813084112149534,0.09813084112149534,0.0,0.09813084112149534,0.09813084112149534,0.2230635573048988,0.223 ± 0.000,0.2230635573048988,0.2230635573048988,0.0,0.2230635573048988,0.2230635573048988,0.02063652422540686,0.021 ± 0.000,0.02063652422540686,0.02063652422540686,0.0,0.02063652422540686,0.02063652422540686
sst2,256,512,basic_sst2_0-shot_litgpt,0,lm_llama3,lora,no_calibration,test,0.09345794392523366,0.093 ± 0.000,0.09345794392523366,0.09345794392523366,0.0,0.09345794392523366,0.09345794392523366,0.21343220742562852,0.213 ± 0.000,0.21343220742562852,0.21343220742562852,0.0,0.21343220742562852,0.21343220742562852,0.030906725741348326,0.031 ± 0.000,0.030906725741348326,0.030906725741348326,0.0,0.030906725741348326,0.030906725741348326
dbpedia,16,224,basic_dbpedia_0-shot_litgpt,0,lm_llama3,lora,affine_scalar_train_on_val,test,0.03813823163138232,0.038 ± 0.000,0.03813823163138232,0.03813823163138232,0.0,0.03813823163138232,0.03813823163138232,0.056605092153487,0.057 ± 0.000,0.056605092153487,0.056605092153487,0.0,0.056605092153487,0.056605092153487,0.05114637267503107,0.051 ± 0.000,0.05114637267503107,0.05114637267503107,0.0,0.05114637267503107,0.05114637267503107
dbpedia,16,224,basic_dbpedia_0-shot_litgpt,0,lm_llama3,lora,no_calibration,test,0.2109277708592777,0.211 ± 0.000,0.2109277708592777,0.2109277708592777,0.0,0.2109277708592777,0.2109277708592777,0.23204501271774147,0.232 ± 0.000,0.23204501271774147,0.23204501271774147,0.0,0.23204501271774147,0.23204501271774147,0.05467144042817444,0.055 ± 0.000,0.05467144042817444,0.05467144042817444,0.0,0.05467144042817444,0.05467144042817444
dbpedia,16,224,basic_dbpedia_0-shot_litgpt,0,lm_llama3,no_adaptation,affine_scalar,test,0.19411581569115816,0.194 ± 0.000,0.19411581569115816,0.19411581569115816,0.0,0.19411581569115816,0.19411581569115816,0.2384812261002841,0.238 ± 0.000,0.2384812261002841,0.2384812261002841,0.0,0.2384812261002841,0.2384812261002841,0.03357946764804106,0.034 ± 0.000,0.03357946764804106,0.03357946764804106,0.0,0.03357946764804106,0.03357946764804106
dbpedia,16,224,basic_dbpedia_0-shot_litgpt,0,lm_llama3,no_adaptation,bias_only,test,0.18804483188044832,0.188 ± 0.000,0.18804483188044832,0.18804483188044832,0.0,0.18804483188044832,0.18804483188044832,0.2554965831980512,0.255 ± 0.000,0.2554965831980512,0.2554965831980512,0.0,0.2554965831980512,0.2554965831980512,0.13244348621669216,0.132 ± 0.000,0.13244348621669216,0.13244348621669216,0.0,0.13244348621669216,0.13244348621669216
dbpedia,16,224,basic_dbpedia_0-shot_litgpt,0,lm_llama3,no_adaptation,temp_scaling,test,0.5118306351183063,0.512 ± 0.000,0.5118306351183063,0.5118306351183063,0.0,0.5118306351183063,0.5118306351183063,0.8024866816950539,0.802 ± 0.000,0.8024866816950539,0.8024866816950539,0.0,0.8024866816950539,0.8024866816950539,0.2520593876560899,0.252 ± 0.000,0.2520593876560899,0.2520593876560899,0.0,0.2520593876560899,0.2520593876560899
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_llama3,lora,affine_scalar_train_on_val,test,0.1707017543859649,0.171 ± 0.000,0.1707017543859649,0.1707017543859649,0.0,0.1707017543859649,0.1707017543859649,0.2976185356043494,0.298 ± 0.000,0.2976185356043494,0.2976185356043494,0.0,0.2976185356043494,0.2976185356043494,0.07918241823947005,0.079 ± 0.000,0.07918241823947005,0.07918241823947005,0.0,0.07918241823947005,0.07918241823947005
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_llama3,lora,no_calibration,test,0.18000000000000002,0.180 ± 0.000,0.18000000000000002,0.18000000000000002,0.0,0.18000000000000002,0.18000000000000002,0.27450360660732126,0.275 ± 0.000,0.27450360660732126,0.27450360660732126,0.0,0.27450360660732126,0.27450360660732126,0.04657003565349847,0.047 ± 0.000,0.04657003565349847,0.04657003565349847,0.0,0.04657003565349847,0.04657003565349847
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,affine_scalar,test,0.3192982456140351,0.319 ± 0.000,0.3192982456140351,0.3192982456140351,0.0,0.3192982456140351,0.3192982456140351,0.4373123860442672,0.437 ± 0.000,0.4373123860442672,0.4373123860442672,0.0,0.4373123860442672,0.4373123860442672,0.02298551455475951,0.023 ± 0.000,0.02298551455475951,0.02298551455475951,0.0,0.02298551455475951,0.02298551455475951
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,no_calibration,test,0.4150877192982456,0.415 ± 0.000,0.4150877192982456,0.4150877192982456,0.0,0.4150877192982456,0.4150877192982456,1.0761907937638453,1.076 ± 0.000,1.0761907937638453,1.0761907937638453,0.0,1.0761907937638453,1.0761907937638453,0.1495805213298666,0.150 ± 0.000,0.1495805213298666,0.1495805213298666,0.0,0.1495805213298666,0.1495805213298666
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,bias_only,test,0.3194736842105263,0.319 ± 0.000,0.3194736842105263,0.3194736842105263,0.0,0.3194736842105263,0.3194736842105263,0.4303178249727897,0.430 ± 0.000,0.4303178249727897,0.4303178249727897,0.0,0.4303178249727897,0.4303178249727897,0.013747528775708853,0.014 ± 0.000,0.013747528775708853,0.013747528775708853,0.0,0.013747528775708853,0.013747528775708853
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,temp_scaling,test,0.4150877192982456,0.415 ± 0.000,0.4150877192982456,0.4150877192982456,0.0,0.4150877192982456,0.4150877192982456,0.7590091945150852,0.759 ± 0.000,0.7590091945150852,0.7590091945150852,0.0,0.7590091945150852,0.7590091945150852,0.12966219981160354,0.130 ± 0.000,0.12966219981160354,0.12966219981160354,0.0,0.12966219981160354,0.12966219981160354
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_llama3,lora,affine_scalar_train_on_val,test,0.16251556662515565,0.163 ± 0.000,0.16251556662515565,0.16251556662515565,0.0,0.16251556662515565,0.16251556662515565,0.2085526734061288,0.209 ± 0.000,0.2085526734061288,0.2085526734061288,0.0,0.2085526734061288,0.2085526734061288,0.04283209832931832,0.043 ± 0.000,0.04283209832931832,0.04283209832931832,0.0,0.04283209832931832,0.04283209832931832
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_llama3,lora,no_calibration,test,0.187733499377335,0.188 ± 0.000,0.187733499377335,0.187733499377335,0.0,0.187733499377335,0.187733499377335,0.34620473322354256,0.346 ± 0.000,0.34620473322354256,0.34620473322354256,0.0,0.34620473322354256,0.34620473322354256,0.0650695497402472,0.065 ± 0.000,0.0650695497402472,0.0650695497402472,0.0,0.0650695497402472,0.0650695497402472
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_llama3,no_adaptation,affine_scalar,test,0.22478206724782068,0.225 ± 0.000,0.22478206724782068,0.22478206724782068,0.0,0.22478206724782068,0.22478206724782068,0.32283606407544224,0.323 ± 0.000,0.32283606407544224,0.32283606407544224,0.0,0.32283606407544224,0.32283606407544224,0.05313826690123637,0.053 ± 0.000,0.05313826690123637,0.05313826690123637,0.0,0.05313826690123637,0.05313826690123637
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_llama3,no_adaptation,no_calibration,test,0.5118306351183063,0.512 ± 0.000,0.5118306351183063,0.5118306351183063,0.0,0.5118306351183063,0.5118306351183063,1.1670981948635697,1.167 ± 0.000,1.1670981948635697,1.1670981948635697,0.0,1.1670981948635697,1.1670981948635697,0.1527338220411431,0.153 ± 0.000,0.1527338220411431,0.1527338220411431,0.0,0.1527338220411431,0.1527338220411431
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_llama3,no_adaptation,bias_only,test,0.2193337484433375,0.219 ± 0.000,0.2193337484433375,0.2193337484433375,0.0,0.2193337484433375,0.2193337484433375,0.2998762056435663,0.300 ± 0.000,0.2998762056435663,0.2998762056435663,0.0,0.2998762056435663,0.2998762056435663,0.08913701555893676,0.089 ± 0.000,0.08913701555893676,0.08913701555893676,0.0,0.08913701555893676,0.08913701555893676
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_llama3,no_adaptation,temp_scaling,test,0.5118306351183063,0.512 ± 0.000,0.5118306351183063,0.5118306351183063,0.0,0.5118306351183063,0.5118306351183063,0.813808605020301,0.814 ± 0.000,0.813808605020301,0.813808605020301,0.0,0.813808605020301,0.813808605020301,0.2278090045703685,0.228 ± 0.000,0.2278090045703685,0.2278090045703685,0.0,0.2278090045703685,0.2278090045703685
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_llama3,lora,affine_scalar_train_on_val,test,0.12754385964912282,0.128 ± 0.000,0.12754385964912282,0.12754385964912282,0.0,0.12754385964912282,0.12754385964912282,0.20691572370848396,0.207 ± 0.000,0.20691572370848396,0.20691572370848396,0.0,0.20691572370848396,0.20691572370848396,0.011261000173365518,0.011 ± 0.000,0.011261000173365518,0.011261000173365518,0.0,0.011261000173365518,0.011261000173365518
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_llama3,lora,no_calibration,test,0.15350877192982457,0.154 ± 0.000,0.15350877192982457,0.15350877192982457,0.0,0.15350877192982457,0.15350877192982457,0.24526396247922766,0.245 ± 0.000,0.24526396247922766,0.24526396247922766,0.0,0.24526396247922766,0.24526396247922766,0.025574830321824647,0.026 ± 0.000,0.025574830321824647,0.025574830321824647,0.0,0.025574830321824647,0.025574830321824647
