dataset,size,num_samples,prompt,n_shots,model,base_method,cal_method,split,norm_error_rate:values,norm_error_rate,norm_error_rate:mean,norm_error_rate:median,norm_error_rate:std,norm_error_rate:Q1,norm_error_rate:Q3,norm_cross_entropy:values,norm_cross_entropy,norm_cross_entropy:mean,norm_cross_entropy:median,norm_cross_entropy:std,norm_cross_entropy:Q1,norm_cross_entropy:Q3,ece:values,ece,ece:mean,ece:median,ece:std,ece:Q1,ece:Q3,cal_loss_bias:values,cal_loss_bias,cal_loss_bias:mean,cal_loss_bias:median,cal_loss_bias:std,cal_loss_bias:Q1,cal_loss_bias:Q3,norm_min_calibration_bias:values,norm_min_calibration_bias,norm_min_calibration_bias:mean,norm_min_calibration_bias:median,norm_min_calibration_bias:std,norm_min_calibration_bias:Q1,norm_min_calibration_bias:Q3
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.40463576 0.40529801 0.40397351 0.40728477 0.40562914],0.405 ± 0.001,0.40536423841059605,0.4052980132450331,0.0011160463275730161,0.40463576158940395,0.40562913907284764,[0.36613927 0.36569441 0.36547103 0.36596148 0.36516723],0.366 ± 0.000,0.3656866837929162,0.3656944086656892,0.00034546926716161677,0.3654710334576275,0.36596148379401433,[0.07653852 0.07517097 0.07508927 0.07235581 0.07677751],0.075 ± 0.002,0.07518641659264777,0.07517097489452541,0.0015736424437534696,0.07508926840766243,0.07653851787559851,[2.287776  2.168915  2.1091132 2.3303995 2.027685 ],2.185 ± 0.112,2.1847777,2.168915,0.111775875,2.1091132164001465,2.287775993347168,[0.3607287  0.36072904 0.3607284  0.36040455 0.36072955],0.361 ± 0.000,0.36066407,0.3607287,0.00012975092,0.3607284128665924,0.36072903871536255
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.88145695 0.88145695 0.88145695 0.88344371 0.88145695],0.882 ± 0.001,0.8818543046357614,0.8814569536423841,0.0007947019867549532,0.8814569536423841,0.8814569536423841,[0.89514161 0.89573129 0.89515837 0.89511266 0.89514038],0.895 ± 0.000,0.8952568620096238,0.8951416067266074,0.00023766820871522454,0.8951403783807265,0.8951583684760526,[0.05147118 0.04328118 0.05076869 0.05286568 0.05410822],0.050 ± 0.004,0.05049898989999961,0.0514711816176044,0.003787937339639634,0.05076869497816234,0.052865675348998324,[60.032825 60.059135 60.033577 60.068367 60.032772],60.045 ± 0.015,60.045338,60.033577,0.015319871,60.0328254699707,60.05913543701172,[0.3607288  0.3607289  0.36072892 0.36040485 0.3607287 ],0.361 ± 0.000,0.36066407,0.3607288,0.00012959243,0.3607287108898163,0.3607288897037506
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.52180008 0.53063227 0.55025936 0.59245759 0.54451143],0.548 ± 0.024,0.5479321463619796,0.5445114257675593,0.02442049474204102,0.5306322725360999,0.5502593579139212,[0.64661835 0.5319726  0.64107501 0.83979844 0.62037025],0.656 ± 0.101,0.655966931727922,0.6410750140247773,0.10074215407840803,0.6203702480215577,0.6466183528601985,[0.15486141 0.10232904 0.16345069 0.2065255  0.20665184],0.167 ± 0.039,0.1667636954781755,0.16345068724096434,0.03866918863611213,0.15486141457009817,0.20652550338416062,[37.70867  21.799585 34.92702  44.89239  33.374496],34.540 ± 7.497,34.540432,34.92702,7.497184,33.37449645996094,37.70867156982422,[0.40325448 0.4164748  0.41766298 0.46321338 0.41381902],0.423 ± 0.021,0.42288494,0.4164748,0.020795617,0.41381901502609253,0.41766297817230225
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.55180149 0.53722137 0.5708678  0.62778635 0.5771765 ],0.573 ± 0.031,0.5729706995654003,0.5708677975606337,0.030831855194986796,0.5518014860507501,0.5771765035749334,[0.72886849 0.65466365 0.84736344 1.10334998 0.7146922 ],0.810 ± 0.160,0.809787550000042,0.7288684902244865,0.15952760870323787,0.7146922009956665,0.8473634364239387,[0.24313258 0.23449834 0.29295036 0.33190919 0.27214351],0.275 ± 0.035,0.2749267964574995,0.2721435140738803,0.03528433286567499,0.24313257678083539,0.29295036238736155,[44.738014 36.455185 50.76887  58.055664 42.167435],46.437 ± 7.410,46.437035,44.738014,7.4096,42.16743469238281,50.76887130737305,[0.4032543  0.4164748  0.41766298 0.46321347 0.41381922],0.423 ± 0.021,0.42288494,0.4164748,0.020795666,0.41381922364234924,0.41766297817230225
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.45366606 0.45661012 0.51240712 0.5194168  0.60381326],0.509 ± 0.055,0.5091826720874808,0.5124071218281229,0.054618770203441275,0.4566101219683163,0.5194167951773447,[0.53283818 0.51016307 0.54730134 0.542471   0.66877746],0.560 ± 0.056,0.5603102088217777,0.5424709953510387,0.055717250275880224,0.5328381801598147,0.5473013420632395,[0.10490424 0.08381878 0.04599431 0.03922763 0.06369328],0.068 ± 0.024,0.06752764621322671,0.0636932778976625,0.024255674043415002,0.04599431080611478,0.08381878073114929,[17.792814 14.108922 19.937223 19.252584 34.479755],21.114 ± 6.980,21.114262,19.252584,6.9798923,17.792814254760742,19.937223434448242,[0.43841633 0.4385719  0.43857187 0.43841657 0.43857187],0.439 ± 0.000,0.4385097,0.43857187,7.614441e-05,0.43841657042503357,0.43857187032699585
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.60409365 0.60479462 0.60479462 0.60409365 0.60479462],0.605 ± 0.000,0.6045142296368989,0.6047946165708677,0.00034340245938354247,0.6040936492359457,0.6047946165708677,[0.83271973 0.83278103 0.83278103 0.83271973 0.83278103],0.833 ± 0.000,0.8327565097757057,0.8327810318217862,3.003325017298409e-05,0.8327197267065852,0.8327810318217862,[0.24250646 0.24291227 0.24291227 0.24250646 0.24291227],0.243 ± 0.000,0.24274994387668108,0.2429122661214564,0.00019880333680132332,0.24250646050951813,0.2429122661214564,[47.39751  47.382965 47.382965 47.39751  47.382965],47.389 ± 0.007,47.388783,47.382965,0.007125782,47.382965087890625,47.39751052856445,[0.4384162  0.43857196 0.43857196 0.4384162  0.43857196],0.439 ± 0.000,0.43850964,0.43857196,7.630011e-05,0.4384162127971649,0.438571959733963
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.48044301 0.46502173 0.52923034 0.51871583 0.53778214],0.506 ± 0.028,0.5062386092808075,0.5187158278424225,0.028437787771754767,0.4804430113556708,0.5292303378662554,[0.60152922 0.53440937 0.6040623  0.57485    0.59399455],0.582 ± 0.026,0.5817690866673303,0.5939945495438621,0.025798174779404846,0.5748499968636268,0.601529218345481,[0.07971069 0.07330195 0.13294257 0.11227111 0.15376465],0.110 ± 0.031,0.11039819323958663,0.11227111141642582,0.03069286728405848,0.07971068868516303,0.13294257115335295,[27.180395 18.005802 27.460352 23.800787 26.23087 ],24.536 ± 3.510,24.53564,26.23087,3.5100217,23.8007869720459,27.180395126342773,[0.43841636 0.4385719  0.43857187 0.43841636 0.4385719 ],0.439 ± 0.000,0.43850964,0.43857187,7.619304e-05,0.43841636180877686,0.43857190012931824
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.60409365 0.60479462 0.60479462 0.60409365 0.60479462],0.605 ± 0.000,0.6045142296368989,0.6047946165708677,0.00034340245938354247,0.6040936492359457,0.6047946165708677,[0.71512275 0.68154542 0.6838776  0.68829372 0.70009629],0.694 ± 0.012,0.693787156763767,0.6882937231175137,0.01243583499027523,0.6838776009219085,0.7000962911286865,[0.11443822 0.09956745 0.05076656 0.0622968  0.08663018],0.083 ± 0.023,0.08273984157205631,0.08663017863871446,0.023423489356833412,0.06229679833815265,0.09956744801444067,[38.747402 35.707195 35.92645  36.359833 37.41081 ],36.830 ± 1.124,36.830338,36.359833,1.1235588,35.926448822021484,37.41080856323242,[0.43841627 0.4385719  0.43857187 0.43841627 0.43857187],0.439 ± 0.000,0.43850964,0.43857187,7.6231976e-05,0.4384162724018097,0.43857187032699585
sst2,32,64,basic_sst2_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.28037383 0.37850467 0.21495327 0.20327103 0.17990654],0.251 ± 0.072,0.2514018691588785,0.2149532710280374,0.07176511312095168,0.20327102803738317,0.28037383177570097,[0.46307095 0.71737961 0.34457008 0.36841421 0.61527385],0.502 ± 0.144,0.5017417406781179,0.4630709489082195,0.14378026549808756,0.36841420938939207,0.61527385451424,[0.01653462 0.10799992 0.01597087 0.03230217 0.06975081],0.049 ± 0.036,0.04851167718759973,0.03230216812599053,0.03559251689147763,0.016534617923956368,0.06975080572496903,[ 4.677753  45.847973   7.5003     3.1534727 49.319736 ],22.100 ± 20.883,22.099848,7.5003,20.883184,4.67775297164917,45.84797286987305,[0.44672647 0.39274183 0.3217931  0.3607574  0.31503773],0.367 ± 0.049,0.36741132,0.3607574,0.04858151,0.3217931091785431,0.3927418291568756
sst2,32,64,basic_sst2_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.3317757  0.25934579 0.20093458 0.27102804 0.18224299],0.249 ± 0.053,0.24906542056074765,0.2593457943925233,0.05331200260542675,0.20093457943925236,0.2710280373831776,[0.52049163 0.4483971  0.37527198 0.44078618 0.32503414],0.422 ± 0.067,0.42199620660610576,0.44078617997442965,0.06683743643743653,0.37527198336023454,0.448397099903442,[0.02685534 0.05183223 0.06088476 0.02977762 0.01338355],0.037 ± 0.017,0.036546699708187726,0.0297776213290541,0.017333570255131374,0.02685533940538378,0.051832230281460306,[15.193696  13.363496  15.067933  19.054531   4.0647416],13.349 ± 5.002,13.34888,15.067933,5.0021667,13.363495826721191,15.193696022033691,[0.4467259  0.39274213 0.32179362 0.3607574  0.31503713],0.367 ± 0.049,0.3674112,0.3607574,0.048581395,0.3217936158180237,0.3927421271800995
sst2,32,64,basic_sst2_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.34813084 0.3364486  0.3364486  0.30373832 0.37850467],0.341 ± 0.024,0.3406542056074766,0.33644859813084116,0.024027962863892412,0.33644859813084116,0.34813084112149534,[0.57113504 0.54156762 0.6209545  0.50554739 0.58834991],0.566 ± 0.039,0.5655108932882154,0.571135039713634,0.039487079102413385,0.541567618328157,0.588349912351515,[0.05156061 0.02163992 0.07218102 0.01499388 0.04437923],0.041 ± 0.021,0.04095092979492629,0.04437923011474351,0.02071869183856788,0.021639916903317517,0.051560605963500025,[11.877466    7.383572   19.224266    0.44478866 14.747914  ],10.736 ± 6.428,10.735601,11.877466,6.4280143,7.383572101593018,14.74791431427002,[0.5066714  0.5049214  0.50492024 0.5066719  0.50492126],0.506 ± 0.001,0.50562125,0.5049214,0.0008576682,0.5049212574958801,0.5066714286804199
sst2,32,64,basic_sst2_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.31775701 0.31775701 0.31775701 0.31775701 0.31775701],0.318 ± 0.000,0.31775700934579443,0.31775700934579443,0.0,0.31775700934579443,0.31775700934579443,[0.68321071 0.68246029 0.68246029 0.68321071 0.68246029],0.683 ± 0.000,0.6827604532693797,0.6824602852244503,0.0003676292735829292,0.6824602852244503,0.6832107053367739,[0.17495928 0.17700146 0.17700146 0.17495928 0.17700146],0.176 ± 0.001,0.17618459102109169,0.17700146444396994,0.0010004615352462028,0.17495928088677437,0.17700146444396994,[26.333302 26.504066 26.504066 26.333302 26.504066],26.436 ± 0.084,26.43576,26.504066,0.08365739,26.333301544189453,26.504066467285156,[0.50667155 0.50492185 0.50492185 0.50667155 0.50492185],0.506 ± 0.001,0.50562173,0.50492185,0.0008571716,0.5049218535423279,0.5066715478897095
sst2,32,64,basic_sst2_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.31775701 0.31542056 0.32943925 0.31775701 0.30373832],0.317 ± 0.008,0.3168224299065421,0.31775700934579443,0.008174231628287818,0.3154205607476635,0.31775700934579443,[0.68319829 0.6818415  0.68259107 0.68281554 0.68211807],0.683 ± 0.000,0.682512895273521,0.6825910702871778,0.00048458925954971777,0.6821180670970458,0.6828155422466327,[0.18013303 0.18185477 0.17397669 0.18061571 0.18919522],0.181 ± 0.005,0.18115508288975074,0.18061571131795665,0.004857946229774659,0.18013302743931575,0.18185476641790177,[26.331964 26.437357 26.51816  26.290672 26.467192],26.409 ± 0.085,26.40907,26.437357,0.08490248,26.33196449279785,26.467191696166992,[0.50667167 0.5049215  0.50492173 0.506671   0.5049215 ],0.506 ± 0.001,0.50562143,0.50492173,0.00085720577,0.5049214959144592,0.5066710114479065
sst2,32,64,basic_sst2_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.31775701 0.31775701 0.31775701 0.31775701 0.31775701],0.318 ± 0.000,0.31775700934579443,0.31775700934579443,0.0,0.31775700934579443,0.31775700934579443,[0.51673792 0.5203588  0.51405976 0.53014603 0.61608216],0.539 ± 0.039,0.5394769332493231,0.5203587992188152,0.038688564447513646,0.5167379166596877,0.5301460325416985,[0.02593389 0.02880519 0.00925272 0.05341888 0.12920376],0.049 ± 0.042,0.049322888392792766,0.028805194926980065,0.04235887290830092,0.02593388790662647,0.053418878427146974,[ 2.6007757  3.6087327  2.42758    5.064156  18.58544  ],6.457 ± 6.136,6.4573364,3.6087327,6.136096,2.600775718688965,5.0641560554504395,[0.5066709  0.5049215  0.50492126 0.5066719  0.50492144],0.506 ± 0.001,0.5056214,0.5049215,0.0008573226,0.5049214363098145,0.5066708922386169
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.19473848 0.16920922 0.2135741  0.14430262 0.16905355],0.178 ± 0.024,0.1781755915317559,0.16920921544209214,0.02382590849981897,0.1690535491905355,0.1947384806973848,[5.51431914 0.65083344 0.43972454 0.40535364 1.23748781],1.650 ± 1.955,1.6495437120304555,0.6508334364475626,1.9552684080981013,0.43972453982214066,1.237487808361992,[0.15931124 0.12783376 0.08174804 0.10976202 0.11484591],0.119 ± 0.025,0.11870019382366433,0.11484590750143249,0.025270092066975225,0.10976202068113187,0.127833758520599,[      nan 90.01567  87.01922  84.985756 95.03993 ],nan ± nan,,,,,,[       nan 0.06546136 0.05744572 0.06136337 0.06199571],nan ± nan,,,,,
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.26696762 0.26618929 0.29903487 0.23832503 0.20221046],0.255 ± 0.032,0.2545454545454545,0.2661892901618929,0.03246921885889979,0.23832503113325032,0.2669676214196762,[0.7598565  0.57890134 0.77781326 0.67792192 0.62174132],0.683 ± 0.077,0.6832468703843073,0.6779219188689534,0.07682592640935722,0.6217413240398647,0.7598565044215575,[0.10532201 0.10730753 0.1285576  0.04268441 0.07982305],0.093 ± 0.029,0.09273891988092778,0.10532200588454396,0.02941370388712498,0.0798230524300338,0.1073075311228647,[92.40111  88.77506  92.661514 91.02245  90.127686],90.998 ± 1.445,90.997574,91.02245,1.4446789,90.127685546875,92.40110778808594,[0.0583742  0.06546142 0.05744569 0.06136313 0.06199493],0.061 ± 0.003,0.060927875,0.061363127,0.002847031,0.058374203741550446,0.06199492886662483
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.15784558 0.21793275 0.1867995  0.21544209 0.16998755],0.190 ± 0.024,0.18960149439601495,0.18679950186799502,0.02396411034904575,0.16998754669987548,0.21544209215442092,[0.17336527 0.26285008 0.26093299 0.21488998 0.18690041],0.220 ± 0.037,0.21978774487721534,0.21488997547924624,0.03689961351943492,0.18690040552904172,0.26093299104274925,[0.012881   0.06706466 0.05201864 0.02753932 0.0400843 ],0.040 ± 0.019,0.0399175816003811,0.04008429926904765,0.018802261941883384,0.027539319123602714,0.052018637860006586,[ 8.861635 40.036816 39.59627  26.653975 15.461776],26.122 ± 12.546,26.122095,26.653975,12.546088,15.461775779724121,39.59627151489258,[0.15854679 0.15815671 0.15815687 0.15815663 0.15854645],0.158 ± 0.000,0.1583127,0.15815687,0.00019100217,0.15815670788288116,0.15854644775390625
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.4008406  0.40068493 0.40068493 0.40068493 0.4008406 ],0.401 ± 0.000,0.400747198007472,0.4006849315068493,7.626057729713766e-05,0.4006849315068493,0.400840597758406,[1.36678168 1.36609904 1.36609904 1.36609904 1.36678168],1.366 ± 0.000,1.3663720964555908,1.3660990379522673,0.0003344270015354123,1.3660990379522673,1.3667816842105762,[0.09106288 0.0906789  0.0906789  0.0906789  0.09106288],0.091 ± 0.000,0.09083249083896586,0.09067889710862874,0.0001881131335082842,0.09067889710862874,0.09106288143447153,[88.43983  88.462524 88.462524 88.462524 88.43983 ],88.453 ± 0.011,88.453445,88.462524,0.011119434,88.43982696533203,88.4625244140625,[0.15854624 0.15815608 0.15815608 0.15815608 0.15854624],0.158 ± 0.000,0.15831216,0.15815608,0.00019113717,0.15815608203411102,0.15854623913764954
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.18072852 0.21014944 0.18321918 0.24252802 0.17543587],0.198 ± 0.025,0.19841220423412204,0.1832191780821918,0.025121388616253855,0.1807285180572852,0.2101494396014944,[0.24478202 0.40179153 0.25831465 0.26390349 0.24433879],0.283 ± 0.060,0.282626094307217,0.25831464593641307,0.06006675480979573,0.24478202083165518,0.2639034856729245,[0.1475173  0.12428151 0.15479066 0.11472828 0.17340293],0.143 ± 0.021,0.1429441372627493,0.1475172986446245,0.021134901384204027,0.12428151241474253,0.15479066296853788,[35.451843 60.77237  38.984    40.276165 35.334743],42.164 ± 9.504,42.163826,38.984,9.504099,35.45184326171875,40.27616500854492,[0.15854648 0.1581565  0.15815677 0.15815642 0.15854645],0.158 ± 0.000,0.15831251,0.15815677,0.00019101067,0.15815649926662445,0.15854644775390625
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.4008406  0.40068493 0.40068493 0.40068493 0.4008406 ],0.401 ± 0.000,0.400747198007472,0.4006849315068493,7.626057729713766e-05,0.4006849315068493,0.400840597758406,[0.95467756 0.88684453 0.95961733 0.87680401 0.90668605],0.917 ± 0.034,0.9169258976108969,0.906686050758892,0.03425567446344901,0.8868445318827952,0.9546775633158829,[0.23273472 0.34566867 0.23001785 0.3527056  0.30719864],0.294 ± 0.053,0.29366509489824083,0.30719863731908803,0.0531729096376456,0.23273471711843982,0.34566866607133745,[83.44967  82.22763  83.5754   82.02412  82.573654],82.770 ± 0.632,82.770096,82.573654,0.63240486,82.22763061523438,83.44966888427734,[0.15854686 0.15815663 0.1581567  0.15815653 0.15854655],0.158 ± 0.000,0.15831265,0.1581567,0.00019110435,0.1581566333770752,0.1585465520620346
dbpedia,2,28,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.30292653 0.30090286 0.33141345 0.22353674 0.24221669],0.280 ± 0.041,0.28019925280199254,0.3009028642590286,0.04054966916300531,0.24221668742216687,0.3029265255292653,[1.37716644 0.48301786 2.12149121 0.21564876 0.83232744],1.006 ± 0.680,1.0059303420561299,0.8323274437999055,0.6797665318683241,0.48301785976795875,1.3771664371995855,[0.19772641 0.14846092 0.26249238 0.0325623  0.06705741],0.142 ± 0.084,0.141659884960485,0.1484609236910938,0.08397382093226512,0.06705741496432491,0.1977264125652698,[93.0504   85.202614 95.1159   61.443317 90.86008 ],85.134 ± 12.299,85.13447,90.86008,12.299176,85.2026138305664,93.05039978027344,[0.09597725 0.07206389 0.10419003 0.08351288 0.07655986],0.086 ± 0.012,0.086460784,0.08351288,0.011990646,0.07655986398458481,0.09597724676132202
dbpedia,2,28,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.33530511 0.28953923 0.30993151 0.19442715 0.24081569],0.274 ± 0.050,0.27400373599003736,0.2895392278953923,0.050445800260715976,0.2408156911581569,0.3099315068493151,[0.93273268 0.72621836 0.64849301 0.82755993 0.78935989],0.785 ± 0.096,0.7848727712428331,0.7893598888910093,0.09565004854835996,0.7262183607992929,0.8275599250164979,[0.15606485 0.11076298 0.125559   0.07152676 0.05363825],0.104 ± 0.037,0.10351036853511482,0.11076297848879313,0.03690771209214219,0.07152675559952358,0.1255590025307743,[89.73902  90.15806  84.02205  89.95275  90.362564],88.847 ± 2.421,88.846886,89.95275,2.4213364,89.73902130126953,90.1580581665039,[0.09597727 0.07206378 0.10418995 0.08351306 0.07655983],0.086 ± 0.012,0.086460784,0.08351306,0.011990652,0.07655982673168182,0.09597726911306381
dbpedia,2,28,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.32409714 0.31724782 0.20765878 0.33795143 0.30339352],0.298 ± 0.047,0.29806973848069734,0.3172478206724782,0.04655804531600581,0.30339352428393523,0.3240971357409714,[0.40559665 0.45492061 0.22716536 0.39435199 0.39226154],0.375 ± 0.077,0.3748592295573193,0.39435199338848603,0.07726694043820331,0.3922615418380052,0.40559664714742216,[0.05797678 0.09481028 0.02283232 0.09798059 0.09661626],0.074 ± 0.030,0.07404324517762048,0.09481027950765523,0.02964623743042036,0.05797678163326672,0.09661625876391855,[61.14039  65.353676 30.446136 59.933693 59.81934 ],55.339 ± 12.608,55.338646,59.933693,12.607848,59.819339752197266,61.14038848876953,[0.1581565  0.1581567  0.15854691 0.15854637 0.15815653],0.158 ± 0.000,0.1583126,0.1581567,0.00019109345,0.15815652906894684,0.15854637324810028
dbpedia,2,28,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.40068493 0.40068493 0.4008406  0.4008406  0.40068493],0.401 ± 0.000,0.400747198007472,0.4006849315068493,7.626057729713764e-05,0.4006849315068493,0.400840597758406,[1.36609904 1.36609904 1.36678168 1.36678168 1.36609904],1.366 ± 0.000,1.3663720964555908,1.3660990379522673,0.0003344270015354123,1.3660990379522673,1.3667816842105762,[0.0906789  0.0906789  0.09106288 0.09106288 0.0906789 ],0.091 ± 0.000,0.09083249083896586,0.09067889710862874,0.0001881131335082842,0.09067889710862874,0.09106288143447153,[88.462524 88.462524 88.43983  88.43983  88.462524],88.453 ± 0.011,88.453445,88.462524,0.011119434,88.43982696533203,88.4625244140625,[0.15815608 0.15815608 0.15854624 0.15854624 0.15815608],0.158 ± 0.000,0.15831214,0.15815608,0.00019113717,0.15815608203411102,0.15854623913764954
dbpedia,2,28,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.29607721 0.27117061 0.27568493 0.22758406 0.29187422],0.272 ± 0.024,0.27247820672478207,0.2756849315068493,0.02433349829259937,0.27117061021170613,0.2918742216687422,[0.46256823 0.40455329 0.39057186 0.35305914 0.42312019],0.407 ± 0.036,0.40677454195445933,0.4045532896688871,0.03614670629258684,0.3905718616078091,0.4231201882894089,[0.09012767 0.09122664 0.10038684 0.09607589 0.08513631],0.093 ± 0.005,0.09259067105000766,0.09122664441891089,0.005223435611185946,0.0901276738648368,0.09607589195831423,[65.92648  61.040176 59.545918 55.247646 62.749756],60.902 ± 3.535,60.901997,61.040176,3.5352342,59.54591751098633,62.749755859375,[0.15815653 0.15815656 0.15854649 0.15854639 0.15815663],0.158 ± 0.000,0.15831253,0.15815663,0.00019099482,0.15815655887126923,0.15854638814926147
dbpedia,2,28,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.40068493 0.40068493 0.4008406  0.4008406  0.40068493],0.401 ± 0.000,0.400747198007472,0.4006849315068493,7.626057729713764e-05,0.4006849315068493,0.400840597758406,[0.98128165 0.86865771 0.89161754 0.87196943 0.86858535],0.896 ± 0.043,0.896422336488435,0.8719694286871266,0.04328488377672331,0.8686577128134759,0.8916175439577363,[0.22107661 0.42315556 0.33379983 0.44474967 0.42206751],0.369 ± 0.083,0.3689698331946107,0.42206750840270235,0.08319540284637009,0.33379982789617274,0.42315555733999066,[83.93801 81.85554 82.27914 81.87984 81.85402],82.361 ± 0.805,82.361305,81.87984,0.80469936,81.85553741455078,82.27913665771484,[0.15815629 0.1581567  0.1585462  0.15854654 0.15815637],0.158 ± 0.000,0.15831241,0.1581567,0.00019101922,0.1581563651561737,0.15854619443416595
dbpedia,16,224,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.0368929  0.06397883 0.06537983 0.09480075 0.05261519],0.063 ± 0.019,0.062733499377335,0.06397882938978829,0.01901041234861552,0.05261519302615193,0.06537982565379825,[0.12774357 0.07587574 0.08494037 0.10946679 0.05696073],0.091 ± 0.025,0.0909974414073053,0.08494036847077788,0.024960954281233284,0.07587574330557825,0.10946679059397468,[0.02823044 0.00622745 0.05480428 0.02480729 0.00931875],0.025 ± 0.017,0.02467764213851678,0.02480729052724874,0.017300625878495804,0.009318751260336483,0.028230442008617962,[75.64     37.95393  51.18351  42.68013  29.913828],47.474 ± 15.678,47.47428,42.68013,15.67837,37.95392990112305,51.183509826660156,[0.03170805 0.04790535 0.04234507 0.06333431 0.04065995],0.045 ± 0.010,0.045190547,0.042345073,0.010459129,0.04065994918346405,0.04790534824132919
dbpedia,16,224,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.07207347 0.09106476 0.1134807  0.15099626 0.12219801],0.110 ± 0.027,0.10996264009962639,0.11348069738480698,0.0269761305032509,0.09106475716064757,0.12219800747198008,[0.07261277 0.09423827 0.13664723 0.58156144 0.22619947],0.222 ± 0.187,0.22225183446365754,0.13664722944907667,0.18720386921763352,0.09423827335966148,0.22619946500734442,[0.01586297 0.01377631 0.0148578  0.02136449 0.04131481],0.021 ± 0.010,0.021435277000922525,0.015862973528833132,0.010277884470063284,0.01485779897522883,0.021364492964538538,[57.14482 50.04373 69.65552 89.21073 82.35115],69.681 ± 14.729,69.68119,69.65552,14.729032,57.14482116699219,82.35115051269531,[0.03170792 0.04790491 0.04234479 0.06333384 0.04066003],0.045 ± 0.010,0.045190297,0.042344786,0.010458986,0.040660034865140915,0.047904908657073975
dbpedia,16,224,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.15442092 0.15270859 0.15115193 0.15239726 0.14772727],0.152 ± 0.002,0.15168119551681195,0.1523972602739726,0.002235532138358186,0.1511519302615193,0.15270859277708593,[0.18505664 0.18025025 0.18506142 0.17044814 0.16925609],0.178 ± 0.007,0.17801450523161763,0.18025024728607203,0.006902303810850003,0.17044813517293686,0.18505663592083427,[0.02274206 0.01926057 0.07381399 0.01475564 0.03291854],0.033 ± 0.021,0.0326981612629798,0.0227420642995938,0.021411150012579455,0.019260574382118784,0.032918539113528766,[14.619504  12.558636  14.831911   7.5300655  6.648987 ],11.238 ± 3.490,11.237821,12.558636,3.490062,7.530065536499023,14.61950397491455,[0.15854636 0.15815654 0.15815665 0.15815675 0.15854636],0.158 ± 0.000,0.15831253,0.15815675,0.00019091817,0.1581566482782364,0.1585463583469391
